data,cidade,latitude,longitude,temp_media,temp_max,temp_min,precipitacao,umidade,vento,radiacao_solar,ano,mes,risco_calor,risco_seca,risco_radiacao,risco_umidade,indice_risco_climatico,classificacao_risco
2025-03-31,Petrolina/PE,-9.3986,-40.5008,30.52,37.26,24.11,0.01,45.58,4.23,24.99,2025,3,True,False,True,True,3,Alto
2025-04-01,Petrolina/PE,-9.3986,-40.5008,30.41,37.71,24.22,0.03,46.46,5.12,23.61,2025,4,True,False,False,True,2,Médio
2025-04-02,Petrolina/PE,-9.3986,-40.5008,29.7,37.02,21.96,0.0,48.1,4.22,20.97,2025,4,True,True,False,True,3,Alto
2025-04-03,Petrolina/PE,-9.3986,-40.5008,29.72,37.42,21.83,0.0,46.31,3.87,24.98,2025,4,True,True,True,True,4,Alto
2025-04-04,Petrolina/PE,-9.3986,-40.5008,30.06,37.33,22.48,0.0,44.77,3.63,25.63,2025,4,True,True,True,True,4,Alto
2025-04-05,Petrolina/PE,-9.3986,-40.5008,30.99,37.82,23.9,0.0,44.9,3.79,21.44,2025,4,True,True,False,True,3,Alto
2025-04-06,Petrolina/PE,-9.3986,-40.5008,30.16,36.91,24.22,0.0,42.92,4.65,24.34,2025,4,True,True,True,True,4,Alto
2025-04-07,Petrolina/PE,-9.3986,-40.5008,29.43,36.72,22.85,0.0,44.34,4.25,22.03,2025,4,True,True,False,True,3,Alto
2025-04-08,Petrolina/PE,-9.3986,-40.5008,30.04,36.94,23.47,0.0,46.65,4.13,21.14,2025,4,True,True,False,True,3,Alto
2025-04-09,Petrolina/PE,-9.3986,-40.5008,30.72,37.79,23.27,0.0,45.48,3.44,24.34,2025,4,True,True,True,True,4,Alto
2025-04-10,Petrolina/PE,-9.3986,-40.5008,30.94,37.27,24.06,0.01,46.3,2.12,24.43,2025,4,True,False,True,True,3,Alto
2025-04-11,Petrolina/PE,-9.3986,-40.5008,31.15,36.93,25.45,1.37,47.09,1.77,16.87,2025,4,True,False,False,True,2,Médio
2025-04-12,Petrolina/PE,-9.3986,-40.5008,27.34,31.47,24.66,11.06,73.09,1.97,16.41,2025,4,False,False,False,False,0,Baixo
2025-04-13,Petrolina/PE,-9.3986,-40.5008,28.03,34.2,23.53,0.06,65.99,2.72,20.84,2025,4,False,False,False,False,0,Baixo
2025-04-14,Petrolina/PE,-9.3986,-40.5008,28.32,35.91,21.74,0.0,58.25,2.99,23.87,2025,4,True,True,False,False,2,Médio
2025-04-15,Petrolina/PE,-9.3986,-40.5008,28.8,36.45,21.81,0.0,56.12,2.72,23.29,2025,4,True,True,False,False,2,Médio
2025-04-16,Petrolina/PE,-9.3986,-40.5008,29.05,36.63,22.42,0.22,53.58,3.3,21.97,2025,4,True,False,False,False,1,Baixo
2025-04-17,Petrolina/PE,-9.3986,-40.5008,28.76,36.67,21.81,0.07,51.99,3.36,24.7,2025,4,True,False,True,False,2,Médio
2025-04-18,Petrolina/PE,-9.3986,-40.5008,28.93,36.94,21.12,0.0,51.39,3.3,25.32,2025,4,True,True,True,False,3,Alto
2025-04-19,Petrolina/PE,-9.3986,-40.5008,28.82,36.51,22.29,0.0,50.06,3.14,24.6,2025,4,True,True,True,True,4,Alto
2025-04-20,Petrolina/PE,-9.3986,-40.5008,28.92,37.06,20.72,0.0,45.41,2.29,24.74,2025,4,True,True,True,True,4,Alto
2025-04-21,Petrolina/PE,-9.3986,-40.5008,29.7,37.66,22.34,0.01,44.86,2.77,22.41,2025,4,True,False,False,True,2,Médio
2025-04-22,Petrolina/PE,-9.3986,-40.5008,29.45,36.59,22.36,0.84,48.83,3.85,19.83,2025,4,True,False,False,True,2,Médio
2025-04-23,Petrolina/PE,-9.3986,-40.5008,29.27,36.85,22.26,0.05,50.09,3.81,19.59,2025,4,True,False,False,True,2,Médio
2025-04-24,Petrolina/PE,-9.3986,-40.5008,28.55,35.82,23.11,0.01,45.95,3.5,21.43,2025,4,True,False,False,True,2,Médio
2025-04-25,Petrolina/PE,-9.3986,-40.5008,28.95,36.08,21.5,0.04,48.89,2.93,22.69,2025,4,True,False,False,True,2,Médio
2025-04-26,Petrolina/PE,-9.3986,-40.5008,30.36,37.66,22.82,0.0,45.38,2.93,23.98,2025,4,True,True,True,True,4,Alto
2025-04-27,Petrolina/PE,-9.3986,-40.5008,30.64,37.57,23.46,0.01,42.7,2.87,23.08,2025,4,True,False,False,True,2,Médio
2025-04-28,Petrolina/PE,-9.3986,-40.5008,30.26,37.71,23.37,0.0,43.97,2.71,22.99,2025,4,True,True,False,True,3,Alto
2025-04-29,Petrolina/PE,-9.3986,-40.5008,30.25,37.13,22.43,0.41,42.63,1.81,20.7,2025,4,True,False,False,True,2,Médio
2025-04-30,Petrolina/PE,-9.3986,-40.5008,30.24,37.27,23.42,3.11,48.09,2.89,21.25,2025,4,True,False,False,True,2,Médio
2025-05-01,Petrolina/PE,-9.3986,-40.5008,29.2,36.31,22.91,0.88,48.8,3.73,17.76,2025,5,True,False,False,True,2,Médio
2025-05-02,Petrolina/PE,-9.3986,-40.5008,28.05,35.3,21.95,0.11,60.26,4.57,19.9,2025,5,True,False,False,False,1,Baixo
2025-05-03,Petrolina/PE,-9.3986,-40.5008,27.9,34.63,23.23,0.06,61.85,5.08,13.8,2025,5,False,False,False,False,0,Baixo
2025-05-04,Petrolina/PE,-9.3986,-40.5008,26.86,32.97,22.76,0.14,63.23,4.4,15.41,2025,5,False,False,False,False,0,Baixo
2025-05-05,Petrolina/PE,-9.3986,-40.5008,27.78,34.86,22.39,0.04,60.66,4.41,17.42,2025,5,False,False,False,False,0,Baixo
2025-05-06,Petrolina/PE,-9.3986,-40.5008,27.7,34.78,22.56,0.23,62.68,4.36,17.71,2025,5,False,False,False,False,0,Baixo
2025-05-07,Petrolina/PE,-9.3986,-40.5008,27.82,34.77,22.23,0.31,60.19,4.32,17.38,2025,5,False,False,False,False,0,Baixo
2025-05-08,Petrolina/PE,-9.3986,-40.5008,28.08,35.32,22.2,0.08,59.38,4.23,22.1,2025,5,True,False,False,False,1,Baixo
2025-05-09,Petrolina/PE,-9.3986,-40.5008,27.82,34.81,22.18,0.01,55.26,4.45,22.0,2025,5,False,False,False,False,0,Baixo
2025-05-10,Petrolina/PE,-9.3986,-40.5008,27.83,35.21,21.6,0.0,57.53,4.4,19.46,2025,5,True,True,False,False,2,Médio
2025-05-11,Petrolina/PE,-9.3986,-40.5008,27.46,34.67,20.68,0.06,59.9,4.2,17.96,2025,5,False,False,False,False,0,Baixo
2025-05-12,Petrolina/PE,-9.3986,-40.5008,26.56,33.01,21.81,0.23,65.14,5.14,15.13,2025,5,False,False,False,False,0,Baixo
2025-05-13,Petrolina/PE,-9.3986,-40.5008,26.08,33.65,21.03,0.12,66.93,5.28,11.96,2025,5,False,False,False,False,0,Baixo
2025-05-14,Petrolina/PE,-9.3986,-40.5008,25.96,33.02,20.49,0.03,62.52,5.0,16.23,2025,5,False,False,False,False,0,Baixo
2025-05-15,Petrolina/PE,-9.3986,-40.5008,26.23,33.71,19.76,0.01,60.56,4.71,17.11,2025,5,False,False,False,False,0,Baixo
2025-05-16,Petrolina/PE,-9.3986,-40.5008,26.13,33.35,20.03,0.04,63.02,5.01,16.16,2025,5,False,False,False,False,0,Baixo
2025-05-17,Petrolina/PE,-9.3986,-40.5008,26.05,33.21,21.28,0.37,69.15,5.35,15.05,2025,5,False,False,False,False,0,Baixo
2025-05-18,Petrolina/PE,-9.3986,-40.5008,26.05,32.8,20.97,0.16,62.9,5.61,11.89,2025,5,False,False,False,False,0,Baixo
2025-05-19,Petrolina/PE,-9.3986,-40.5008,25.82,32.74,20.31,0.21,61.11,5.35,15.89,2025,5,False,False,False,False,0,Baixo
2025-05-20,Petrolina/PE,-9.3986,-40.5008,25.76,32.97,19.4,0.23,62.18,4.55,12.97,2025,5,False,False,False,False,0,Baixo
2025-05-21,Petrolina/PE,-9.3986,-40.5008,25.65,30.95,21.55,0.22,66.49,4.67,12.7,2025,5,False,False,False,False,0,Baixo
2025-05-22,Petrolina/PE,-9.3986,-40.5008,26.8,33.55,21.14,0.03,62.22,4.22,14.48,2025,5,False,False,False,False,0,Baixo
2025-05-23,Petrolina/PE,-9.3986,-40.5008,27.13,34.59,21.03,0.0,55.36,3.91,21.11,2025,5,False,True,False,False,1,Baixo
2025-05-24,Petrolina/PE,-9.3986,-40.5008,27.17,34.46,21.46,0.09,63.12,4.24,15.86,2025,5,False,False,False,False,0,Baixo
2025-05-25,Petrolina/PE,-9.3986,-40.5008,26.4,32.96,21.48,0.05,63.19,5.05,13.76,2025,5,False,False,False,False,0,Baixo
2025-05-26,Petrolina/PE,-9.3986,-40.5008,26.03,33.15,20.37,0.04,58.73,4.65,21.41,2025,5,False,False,False,False,0,Baixo
2025-05-27,Petrolina/PE,-9.3986,-40.5008,25.35,32.11,19.42,0.0,61.29,4.57,20.18,2025,5,False,True,False,False,1,Baixo
2025-05-28,Petrolina/PE,-9.3986,-40.5008,25.52,32.79,19.0,0.02,58.29,3.77,21.93,2025,5,False,False,False,False,0,Baixo
2025-05-29,Petrolina/PE,-9.3986,-40.5008,26.77,34.06,20.13,0.0,58.66,3.06,17.33,2025,5,False,True,False,False,1,Baixo
2025-05-30,Petrolina/PE,-9.3986,-40.5008,27.83,34.99,20.93,0.01,58.12,3.13,20.0,2025,5,True,False,False,False,1,Baixo
2025-05-31,Petrolina/PE,-9.3986,-40.5008,27.18,34.37,22.18,0.01,56.39,4.34,15.54,2025,5,False,False,False,False,0,Baixo
2025-06-01,Petrolina/PE,-9.3986,-40.5008,26.21,33.41,18.87,0.04,59.16,3.93,21.22,2025,6,False,False,False,False,0,Baixo
2025-06-02,Petrolina/PE,-9.3986,-40.5008,26.56,33.07,22.27,2.52,66.4,4.65,16.26,2025,6,False,False,False,False,0,Baixo
2025-06-03,Petrolina/PE,-9.3986,-40.5008,25.6,32.71,20.48,0.79,62.68,4.81,21.03,2025,6,False,False,False,False,0,Baixo
2025-06-04,Petrolina/PE,-9.3986,-40.5008,25.37,31.99,20.0,0.33,66.12,4.26,16.71,2025,6,False,False,False,False,0,Baixo
2025-06-05,Petrolina/PE,-9.3986,-40.5008,25.99,32.96,21.11,0.02,60.13,4.1,19.78,2025,6,False,False,False,False,0,Baixo
2025-06-06,Petrolina/PE,-9.3986,-40.5008,26.1,33.34,19.37,0.07,59.69,4.02,19.43,2025,6,False,False,False,False,0,Baixo
2025-06-07,Petrolina/PE,-9.3986,-40.5008,26.15,33.4,20.76,0.13,59.89,4.05,21.03,2025,6,False,False,False,False,0,Baixo
2025-06-08,Petrolina/PE,-9.3986,-40.5008,26.3,33.51,19.21,0.0,58.2,3.95,17.06,2025,6,False,True,False,False,1,Baixo
2025-06-09,Petrolina/PE,-9.3986,-40.5008,26.26,33.61,20.17,0.68,57.58,2.7,19.88,2025,6,False,False,False,False,0,Baixo
2025-06-10,Petrolina/PE,-9.3986,-40.5008,24.16,30.81,18.6,61.35,69.25,2.71,20.59,2025,6,False,False,False,False,0,Baixo
2025-06-11,Petrolina/PE,-9.3986,-40.5008,25.13,31.21,19.94,0.0,72.55,2.95,19.93,2025,6,False,True,False,False,1,Baixo
2025-06-12,Petrolina/PE,-9.3986,-40.5008,25.18,31.61,20.55,0.0,68.64,3.73,19.63,2025,6,False,True,False,False,1,Baixo
2025-06-13,Petrolina/PE,-9.3986,-40.5008,24.32,30.02,20.13,0.03,72.15,5.65,13.48,2025,6,False,False,False,False,0,Baixo
2025-06-14,Petrolina/PE,-9.3986,-40.5008,23.72,29.81,19.77,0.0,69.06,6.25,12.02,2025,6,False,True,False,False,1,Baixo
2025-06-15,Petrolina/PE,-9.3986,-40.5008,23.27,29.64,18.41,0.04,69.26,4.89,13.01,2025,6,False,False,False,False,0,Baixo
2025-06-16,Petrolina/PE,-9.3986,-40.5008,24.17,30.87,18.96,0.16,72.25,4.75,13.26,2025,6,False,False,False,False,0,Baixo
2025-06-17,Petrolina/PE,-9.3986,-40.5008,24.08,29.25,20.51,0.32,75.89,4.57,13.55,2025,6,False,False,False,False,0,Baixo
2025-06-18,Petrolina/PE,-9.3986,-40.5008,23.31,29.26,19.27,1.22,69.59,5.03,17.96,2025,6,False,False,False,False,0,Baixo
2025-06-19,Petrolina/PE,-9.3986,-40.5008,23.14,30.01,16.95,0.88,69.84,4.55,19.38,2025,6,False,False,False,False,0,Baixo
2025-06-20,Petrolina/PE,-9.3986,-40.5008,24.24,30.65,19.36,0.03,71.58,4.28,13.45,2025,6,False,False,False,False,0,Baixo
2025-06-21,Petrolina/PE,-9.3986,-40.5008,24.38,31.48,19.02,0.01,66.84,3.61,20.13,2025,6,False,False,False,False,0,Baixo
2025-06-22,Petrolina/PE,-9.3986,-40.5008,24.18,31.64,19.03,0.01,63.5,3.57,20.82,2025,6,False,False,False,False,0,Baixo
2025-06-23,Petrolina/PE,-9.3986,-40.5008,23.67,31.21,17.45,0.01,59.2,3.46,17.8,2025,6,False,False,False,False,0,Baixo
2025-06-24,Petrolina/PE,-9.3986,-40.5008,25.37,32.43,18.92,0.0,66.89,2.7,18.37,2025,6,False,True,False,False,1,Baixo
2025-06-25,Petrolina/PE,-9.3986,-40.5008,25.96,32.5,20.88,0.29,68.62,3.66,19.39,2025,6,False,False,False,False,0,Baixo
2025-06-26,Petrolina/PE,-9.3986,-40.5008,25.24,31.44,20.91,0.42,69.64,5.07,14.46,2025,6,False,False,False,False,0,Baixo
2025-06-27,Petrolina/PE,-9.3986,-40.5008,24.29,31.05,18.38,0.09,67.24,4.17,15.62,2025,6,False,False,False,False,0,Baixo
2025-06-28,Petrolina/PE,-9.3986,-40.5008,24.54,31.04,19.39,0.15,68.69,4.86,14.13,2025,6,False,False,False,False,0,Baixo
2025-06-29,Petrolina/PE,-9.3986,-40.5008,23.82,31.14,17.94,0.01,60.32,4.23,18.87,2025,6,False,False,False,False,0,Baixo
2025-06-30,Petrolina/PE,-9.3986,-40.5008,23.52,29.12,18.05,0.74,69.56,3.92,10.88,2025,6,False,False,False,False,0,Baixo
2025-07-01,Petrolina/PE,-9.3986,-40.5008,24.68,31.81,19.08,0.15,65.82,3.86,11.77,2025,7,False,False,False,False,0,Baixo
2025-07-02,Petrolina/PE,-9.3986,-40.5008,24.15,30.87,19.31,0.14,64.96,4.82,18.85,2025,7,False,False,False,False,0,Baixo
2025-07-03,Petrolina/PE,-9.3986,-40.5008,23.66,30.95,18.08,0.05,64.47,4.59,15.78,2025,7,False,False,False,False,0,Baixo
2025-07-04,Petrolina/PE,-9.3986,-40.5008,23.48,30.67,16.75,0.05,66.44,4.25,15.17,2025,7,False,False,False,False,0,Baixo
2025-07-05,Petrolina/PE,-9.3986,-40.5008,24.26,30.92,18.24,0.0,62.91,4.13,17.01,2025,7,False,True,False,False,1,Baixo
2025-07-06,Petrolina/PE,-9.3986,-40.5008,24.25,29.94,19.81,0.02,65.45,4.38,16.07,2025,7,False,False,False,False,0,Baixo
2025-07-07,Petrolina/PE,-9.3986,-40.5008,24.62,31.23,19.56,0.07,64.88,4.84,14.53,2025,7,False,False,False,False,0,Baixo
2025-07-08,Petrolina/PE,-9.3986,-40.5008,23.96,30.7,18.52,0.04,63.85,4.56,12.52,2025,7,False,False,False,False,0,Baixo
2025-07-09,Petrolina/PE,-9.3986,-40.5008,24.05,30.89,17.76,0.0,60.35,3.91,19.88,2025,7,False,True,False,False,1,Baixo
2025-07-10,Petrolina/PE,-9.3986,-40.5008,23.43,30.36,17.19,0.0,60.16,4.7,20.46,2025,7,False,True,False,False,1,Baixo
2025-07-11,Petrolina/PE,-9.3986,-40.5008,23.66,30.75,18.12,0.05,63.96,5.08,17.75,2025,7,False,False,False,False,0,Baixo
2025-07-12,Petrolina/PE,-9.3986,-40.5008,22.96,29.78,17.89,0.07,62.47,5.2,18.27,2025,7,False,False,False,False,0,Baixo
2025-07-13,Petrolina/PE,-9.3986,-40.5008,22.81,29.5,16.76,0.0,62.21,4.48,16.33,2025,7,False,True,False,False,1,Baixo
2025-07-14,Petrolina/PE,-9.3986,-40.5008,23.74,30.9,17.19,0.03,61.13,4.34,19.8,2025,7,False,False,False,False,0,Baixo
2025-07-15,Petrolina/PE,-9.3986,-40.5008,24.15,31.47,17.96,0.0,60.32,4.54,21.51,2025,7,False,True,False,False,1,Baixo
2025-07-16,Petrolina/PE,-9.3986,-40.5008,23.87,31.21,17.1,0.0,58.64,4.68,22.11,2025,7,False,True,False,False,1,Baixo
2025-07-17,Petrolina/PE,-9.3986,-40.5008,23.66,30.68,16.93,0.0,59.28,4.12,19.22,2025,7,False,True,False,False,1,Baixo
2025-07-18,Petrolina/PE,-9.3986,-40.5008,24.8,32.47,17.72,0.0,56.97,3.67,21.8,2025,7,False,True,False,False,1,Baixo
2025-07-19,Petrolina/PE,-9.3986,-40.5008,25.13,31.93,19.22,0.0,60.24,4.37,16.25,2025,7,False,True,False,False,1,Baixo
2025-07-20,Petrolina/PE,-9.3986,-40.5008,25.12,32.34,18.3,0.0,56.1,4.11,22.12,2025,7,False,True,False,False,1,Baixo
2025-07-21,Petrolina/PE,-9.3986,-40.5008,24.86,32.4,18.07,0.0,55.82,4.03,22.11,2025,7,False,True,False,False,1,Baixo
2025-07-22,Petrolina/PE,-9.3986,-40.5008,24.98,32.15,18.59,0.0,55.92,4.16,21.58,2025,7,False,True,False,False,1,Baixo
2025-07-23,Petrolina/PE,-9.3986,-40.5008,25.6,32.73,18.58,0.0,57.85,3.94,21.51,2025,7,False,True,False,False,1,Baixo
2025-07-24,Petrolina/PE,-9.3986,-40.5008,26.02,32.69,20.56,0.0,60.32,4.51,19.39,2025,7,False,True,False,False,1,Baixo
2025-07-25,Petrolina/PE,-9.3986,-40.5008,24.99,31.84,19.27,0.01,55.69,4.9,22.41,2025,7,False,False,False,False,0,Baixo
2025-07-26,Petrolina/PE,-9.3986,-40.5008,24.16,31.43,18.12,0.02,56.35,4.73,20.16,2025,7,False,False,False,False,0,Baixo
2025-07-27,Petrolina/PE,-9.3986,-40.5008,23.64,31.47,16.18,0.0,52.01,4.65,23.52,2025,7,False,True,False,False,1,Baixo
2025-07-28,Petrolina/PE,-9.3986,-40.5008,24.43,32.0,17.44,0.0,55.39,3.96,21.96,2025,7,False,True,False,False,1,Baixo
2025-07-29,Petrolina/PE,-9.3986,-40.5008,25.76,33.58,18.56,0.0,50.04,2.88,22.31,2025,7,False,True,False,True,2,Médio
2025-07-30,Petrolina/PE,-9.3986,-40.5008,26.63,34.94,18.75,0.0,46.0,3.55,22.95,2025,7,True,True,False,True,3,Alto
2025-07-31,Petrolina/PE,-9.3986,-40.5008,25.07,31.09,19.13,0.0,55.95,5.22,15.19,2025,7,False,True,False,False,1,Baixo
2025-08-01,Petrolina/PE,-9.3986,-40.5008,23.96,29.41,19.82,0.15,67.11,5.64,16.06,2025,8,False,False,False,False,0,Baixo
2025-08-02,Petrolina/PE,-9.3986,-40.5008,23.8,30.54,18.56,0.07,63.66,5.93,13.07,2025,8,False,False,False,False,0,Baixo
2025-08-03,Petrolina/PE,-9.3986,-40.5008,23.95,31.32,18.11,0.0,59.24,5.36,16.1,2025,8,False,True,False,False,1,Baixo
2025-08-04,Petrolina/PE,-9.3986,-40.5008,24.29,31.28,18.37,0.02,61.78,5.07,13.46,2025,8,False,False,False,False,0,Baixo
2025-08-05,Petrolina/PE,-9.3986,-40.5008,24.78,32.45,18.04,0.01,58.25,4.69,23.18,2025,8,False,False,False,False,0,Baixo
2025-08-06,Petrolina/PE,-9.3986,-40.5008,25.53,32.81,19.07,0.0,58.35,4.58,18.21,2025,8,False,True,False,False,1,Baixo
2025-08-07,Petrolina/PE,-9.3986,-40.5008,25.57,32.91,18.72,0.0,54.82,4.8,21.47,2025,8,False,True,False,False,1,Baixo
2025-08-08,Petrolina/PE,-9.3986,-40.5008,25.5,33.09,18.59,0.0,51.49,4.01,23.42,2025,8,False,True,False,False,1,Baixo
2025-08-09,Petrolina/PE,-9.3986,-40.5008,26.28,34.25,18.42,0.0,48.58,2.21,22.48,2025,8,False,True,False,True,2,Médio
2025-08-10,Petrolina/PE,-9.3986,-40.5008,27.97,35.57,19.63,0.01,46.74,2.43,22.66,2025,8,True,False,False,True,2,Médio
2025-08-11,Petrolina/PE,-9.3986,-40.5008,28.37,35.12,21.86,0.01,47.17,3.35,20.37,2025,8,True,False,False,True,2,Médio
2025-08-12,Petrolina/PE,-9.3986,-40.5008,27.32,34.23,21.27,0.0,52.57,4.11,20.91,2025,8,False,True,False,False,1,Baixo
2025-08-13,Petrolina/PE,-9.3986,-40.5008,26.68,33.98,19.68,0.01,54.4,5.03,21.2,2025,8,False,False,False,False,0,Baixo
2025-08-14,Petrolina/PE,-9.3986,-40.5008,26.39,34.14,19.72,0.01,50.72,4.81,24.2,2025,8,False,False,True,False,1,Baixo
2025-08-15,Petrolina/PE,-9.3986,-40.5008,25.76,33.38,18.21,0.01,53.04,5.07,22.34,2025,8,False,False,False,False,0,Baixo
2025-08-16,Petrolina/PE,-9.3986,-40.5008,25.76,32.84,19.69,0.01,55.35,5.36,22.44,2025,8,False,False,False,False,0,Baixo
2025-08-17,Petrolina/PE,-9.3986,-40.5008,25.25,32.33,19.04,0.06,54.48,5.25,22.94,2025,8,False,False,False,False,0,Baixo
2025-08-18,Petrolina/PE,-9.3986,-40.5008,24.86,32.32,18.06,0.21,60.31,5.2,21.03,2025,8,False,False,False,False,0,Baixo
2025-08-19,Petrolina/PE,-9.3986,-40.5008,24.12,30.96,18.09,0.0,56.01,6.07,19.07,2025,8,False,True,False,False,1,Baixo
2025-08-20,Petrolina/PE,-9.3986,-40.5008,23.56,31.17,16.15,0.0,49.76,4.87,23.56,2025,8,False,True,False,True,2,Médio
2025-08-21,Petrolina/PE,-9.3986,-40.5008,24.64,32.47,16.57,0.01,54.58,4.78,24.19,2025,8,False,False,True,False,1,Baixo
2025-08-22,Petrolina/PE,-9.3986,-40.5008,25.78,32.93,19.59,0.01,56.04,5.42,16.63,2025,8,False,False,False,False,0,Baixo
2025-08-23,Petrolina/PE,-9.3986,-40.5008,24.93,32.39,17.66,0.0,53.13,5.57,24.09,2025,8,False,True,True,False,2,Médio
2025-08-24,Petrolina/PE,-9.3986,-40.5008,25.77,33.32,18.05,0.08,53.17,4.44,20.48,2025,8,False,False,False,False,0,Baixo
2025-08-25,Petrolina/PE,-9.3986,-40.5008,26.25,33.85,19.28,0.02,54.35,5.33,24.81,2025,8,False,False,True,False,1,Baixo
2025-08-26,Petrolina/PE,-9.3986,-40.5008,25.49,32.82,18.64,0.01,54.15,5.35,24.25,2025,8,False,False,True,False,1,Baixo
2025-08-27,Petrolina/PE,-9.3986,-40.5008,25.43,32.89,18.29,0.05,55.92,4.87,20.94,2025,8,False,False,False,False,0,Baixo
2025-08-28,Petrolina/PE,-9.3986,-40.5008,25.69,33.32,18.68,0.01,51.0,5.16,24.19,2025,8,False,False,True,False,1,Baixo
2025-08-29,Petrolina/PE,-9.3986,-40.5008,25.42,33.03,18.25,0.09,53.99,4.98,24.32,2025,8,False,False,True,False,1,Baixo
2025-08-30,Petrolina/PE,-9.3986,-40.5008,25.73,33.5,18.49,0.08,49.74,5.0,25.47,2025,8,False,False,True,True,2,Médio
2025-08-31,Petrolina/PE,-9.3986,-40.5008,26.42,33.89,18.96,0.01,52.66,5.04,24.47,2025,8,False,False,True,False,1,Baixo
2025-09-01,Petrolina/PE,-9.3986,-40.5008,25.97,33.06,20.1,0.07,56.64,6.15,20.43,2025,9,False,False,False,False,0,Baixo
2025-09-02,Petrolina/PE,-9.3986,-40.5008,25.29,32.32,19.9,0.15,57.63,6.8,18.3,2025,9,False,False,False,False,0,Baixo
2025-09-03,Petrolina/PE,-9.3986,-40.5008,24.69,32.02,18.48,0.21,58.05,6.4,20.27,2025,9,False,False,False,False,0,Baixo
2025-09-04,Petrolina/PE,-9.3986,-40.5008,24.94,32.31,18.86,0.58,61.12,6.07,17.96,2025,9,False,False,False,False,0,Baixo
2025-09-05,Petrolina/PE,-9.3986,-40.5008,25.1,32.49,18.61,0.02,53.23,5.37,25.3,2025,9,False,False,True,False,1,Baixo
2025-09-06,Petrolina/PE,-9.3986,-40.5008,26.24,33.63,19.23,0.08,57.09,5.12,19.6,2025,9,False,False,False,False,0,Baixo
2025-09-07,Petrolina/PE,-9.3986,-40.5008,26.1,33.64,19.65,0.03,54.47,5.5,20.68,2025,9,False,False,False,False,0,Baixo
2025-09-08,Petrolina/PE,-9.3986,-40.5008,25.3,32.45,18.79,0.03,54.94,5.64,24.54,2025,9,False,False,True,False,1,Baixo
2025-09-09,Petrolina/PE,-9.3986,-40.5008,25.49,33.52,17.74,0.08,51.19,4.63,25.76,2025,9,False,False,True,False,1,Baixo
2025-09-10,Petrolina/PE,-9.3986,-40.5008,27.49,36.01,19.53,0.1,48.65,4.04,23.52,2025,9,True,False,False,True,2,Médio
2025-09-11,Petrolina/PE,-9.3986,-40.5008,27.36,35.09,20.1,0.01,49.33,4.98,23.72,2025,9,True,False,False,True,2,Médio
2025-09-12,Petrolina/PE,-9.3986,-40.5008,26.72,34.77,19.39,0.33,48.18,4.8,25.81,2025,9,False,False,True,True,2,Médio
2025-09-13,Petrolina/PE,-9.3986,-40.5008,26.41,33.91,18.95,0.18,50.81,4.55,25.9,2025,9,False,False,True,False,1,Baixo
2025-09-14,Petrolina/PE,-9.3986,-40.5008,26.4,34.23,19.24,0.02,47.13,5.25,24.12,2025,9,False,False,True,True,2,Médio
2025-09-15,Petrolina/PE,-9.3986,-40.5008,26.69,34.3,19.18,0.02,54.53,5.78,22.93,2025,9,False,False,False,False,0,Baixo
2025-09-16,Petrolina/PE,-9.3986,-40.5008,26.74,34.13,19.71,0.06,53.26,5.48,25.95,2025,9,False,False,True,False,1,Baixo
2025-09-17,Petrolina/PE,-9.3986,-40.5008,27.18,34.86,19.52,0.0,49.31,4.83,26.0,2025,9,False,True,True,True,3,Alto
2025-09-18,Petrolina/PE,-9.3986,-40.5008,27.39,35.3,19.35,0.0,47.69,4.72,23.28,2025,9,True,True,False,True,3,Alto
2025-09-19,Petrolina/PE,-9.3986,-40.5008,27.21,34.41,20.35,0.01,49.82,5.78,24.85,2025,9,False,False,True,True,2,Médio
2025-09-20,Petrolina/PE,-9.3986,-40.5008,27.05,34.76,19.83,0.01,47.45,4.73,21.09,2025,9,False,False,False,True,1,Baixo
2025-09-21,Petrolina/PE,-9.3986,-40.5008,27.95,35.59,20.59,0.04,48.47,4.14,26.21,2025,9,True,False,True,True,3,Alto
2025-09-22,Petrolina/PE,-9.3986,-40.5008,28.39,35.68,20.58,0.03,48.64,3.92,23.3,2025,9,True,False,False,True,2,Médio
2025-09-23,Petrolina/PE,-9.3986,-40.5008,28.88,36.6,21.36,0.02,46.78,4.76,26.12,2025,9,True,False,True,True,3,Alto
2025-09-24,Petrolina/PE,-9.3986,-40.5008,28.04,35.71,21.38,0.0,50.03,6.34,21.43,2025,9,True,True,False,True,3,Alto
2025-09-25,Petrolina/PE,-9.3986,-40.5008,27.36,34.86,21.02,0.0,50.6,6.35,25.3,2025,9,False,True,True,False,2,Médio
2025-09-26,Petrolina/PE,-9.3986,-40.5008,26.9,34.35,19.46,0.0,52.0,6.06,25.29,2025,9,False,True,True,False,2,Médio
2025-09-27,Petrolina/PE,-9.3986,-40.5008,26.1,33.92,19.6,0.03,56.7,6.85,19.08,2025,9,False,False,False,False,0,Baixo
2025-09-28,Petrolina/PE,-9.3986,-40.5008,26.02,34.01,18.64,0.01,56.24,6.39,18.65,2025,9,False,False,False,False,0,Baixo
2025-09-29,Petrolina/PE,-9.3986,-40.5008,26.48,34.2,19.05,0.0,52.86,5.45,24.42,2025,9,False,True,True,False,2,Médio
